,Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,matchday
9868,6025,C,Vilhena,6,0,0,0,0,0,0,0,0,0,35
9869,2756,A,Piatek,6,0,0,0,0,0,0,0,0,1,35
9870,5672,A,Dia,5.5,0,0,0,0,0,0,0,0,0,35
9871,5842,A,Botheim,5.5,0,0,0,0,0,0,0,0,0,35
9872,4977,P,Ravaglia,6.5,0,1,0,0,0,0,0,0,0,35
9873,2280,D,Nuytinck,6,0,0,0,0,0,0,0,0,0,35
9874,2758,D,Gunter,6,0,0,0,0,0,0,0,0,0,35
9875,4421,D,Augello,6.5,0,0,0,0,0,0,0,0,0,35
9876,5316,D,Amione,6,0,0,0,0,0,0,1,0,0,35
9877,5527,D,Zanoli,7,1,0,0,0,0,0,0,0,0,35
9878,238,C,Rincon,5,0,0,0,0,0,0,0,0,0,35
9879,1995,C,Djuricic,5.5,0,0,0,0,0,0,1,0,0,35
9880,4260,C,Winks,6,0,0,0,0,0,0,0,0,0,35
9881,407,A,Gabbiadini,6.5,0,0,0,0,0,0,1,0,0,35
9882,568,A,Quagliarella,6.5,0,0,0,0,0,0,0,0,1,35
9883,5292,A,Lammers,6,0,0,0,0,0,0,0,0,0,35
9884,509,P,Consigli,6,0,4,0,0,0,0,0,0,0,35
9885,1895,D,Ferrari G.,5.5,0,0,0,0,0,0,0,0,0,35
9886,2318,D,Rogerio,6,0,0,0,0,0,0,0,0,1,35
9887,4426,D,Toljan,5.5,0,0,0,0,0,0,0,0,0,35
9888,4433,D,Zortea,6,0,0,0,0,0,0,0,0,0,35
9889,4982,D,Erlic,5.5,0,0,0,0,0,0,0,0,0,35
9890,5747,D,Ruan,4,0,0,0,0,0,1,1,0,0,35
9891,2848,C,Frattesi,7,1,0,0,0,0,0,0,0,0,35
9892,4681,C,Lopez M.,6,0,0,0,0,0,0,0,0,0,35
9893,5451,C,Bajrami,5.5,0,0,0,0,0,0,0,0,0,35
9894,5511,C,Matheus Henrique,6,1,0,0,0,0,0,1,0,0,35
9895,5844,C,Thorstvedt,6,0,0,0,0,0,0,0,0,0,35
9896,531,A,Berardi,7,0,0,0,0,0,0,0,0,1,35
9897,643,A,Defrel,6,0,0,0,0,0,0,1,0,0,35
9898,2038,A,Pinamonti,6,0,0,0,0,0,0,0,0,0,35
9899,6060,A,Lauriente',5.5,0,0,0,0,0,0,0,0,0,35
9900,1917,P,Dragowski,6.5,0,0,0,0,0,0,0,0,0,35
9901,2739,D,Reca,7,0,0,0,0,0,0,0,0,0,35
9902,4329,D,Nikolaou,6,0,0,0,0,0,0,0,0,0,35
9903,4719,D,Ampadu,7,0,0,0,0,0,0,0,0,0,35
9904,5475,D,Amian,6.5,0,0,0,0,0,0,1,0,0,35
9905,6153,D,Wisniewski,7.5,1,0,0,0,0,0,0,0,0,35
9906,2391,C,Ekdal,6.5,0,0,0,0,0,0,0,0,0,35
9907,2825,C,Bourabia,6,0,0,0,0,0,0,0,0,0,35
9908,4376,C,Zurkowski,6,0,0,0,0,0,0,0,0,0,35
9909,4408,C,Esposito Sa.,7.5,1,0,0,0,0,0,0,0,0,35
9910,4992,C,Gyasi,6.5,0,0,0,0,0,0,0,0,0,35
9911,5336,A,Nzola,7,0,0,0,0,0,0,0,0,0,35
9912,2170,P,Milinkovic-Savic V.,6.5,0,0,0,0,0,0,0,0,0,35
9913,2169,D,Rodriguez R.,6,0,0,0,0,0,0,0,0,0,35
9914,2724,D,Buongiorno,7,0,0,0,0,0,0,0,0,0,35
9915,2869,D,Djidji,6,0,0,0,0,0,0,1,0,0,35
9916,4899,D,Singo,6.5,0,0,0,0,0,0,0,0,0,35
9917,4994,D,Vojvoda,6.5,0,0,0,0,0,0,0,0,0,35
9918,6041,D,Schuurs,6,0,0,0,0,0,0,0,0,0,35
9919,5007,C,Ilic,6.5,0,0,0,0,0,0,1,0,0,35
9920,5453,C,Ricci S.,6.5,0,0,0,0,0,0,0,0,0,35
9921,5687,C,Vlasic,7,1,0,0,0,0,0,0,0,0,35
9922,479,A,Sanabria,6.5,0,0,0,0,0,0,0,0,1,35
9923,2103,A,Pellegri,5.5,0,0,0,0,0,0,0,0,0,35
9924,2325,A,Karamoh,6.5,0,0,0,0,0,0,0,0,0,35
9925,5806,A,Seck,6,0,0,0,0,0,0,0,0,0,35
9926,2211,P,Silvestri,6,0,2,0,0,0,0,0,0,0,35
9927,4323,D,Zeegelaar,5.5,0,0,0,0,0,0,1,0,0,35
9928,4412,D,Rodrigo Becao,5,0,0,0,0,0,0,0,1,0,35
9929,5355,D,Udogie,6,0,0,0,0,0,0,0,0,0,35
9930,5677,D,Perez N.,6,0,0,0,0,0,0,0,0,0,35
9931,5847,D,Bijol,5.5,0,0,0,0,0,0,0,0,0,35
9932,5848,D,Ebosele,6,0,0,0,0,0,0,1,0,0,35
9933,302,C,Pereyra,6,0,0,0,0,0,0,0,0,0,35
9934,2392,C,Walace,5.5,0,0,0,0,0,0,1,0,0,35
9935,5119,C,Samardzic,5.5,0,0,0,0,0,0,0,0,0,35
9936,5287,C,Arslan,5.5,0,0,0,0,0,0,0,0,0,35
9937,5850,C,Lovric,5.5,0,0,0,0,0,0,0,0,0,35
9938,1943,A,Nestorovski,5.5,0,0,0,0,0,0,0,0,0,35
9939,6160,A,Vivaldo,6,0,0,0,0,0,0,0,0,0,35
9940,4957,P,Montipo',6.5,0,1,0,0,0,0,0,0,0,35
9941,581,D,Faraoni,5.5,0,0,0,0,0,0,0,0,0,35
9942,2141,D,Depaoli,6,0,0,0,0,0,0,1,0,0,35
9943,2769,D,Magnani,6,0,0,0,0,0,0,0,0,0,35
9944,4493,D,Dawidowicz,6,0,0,0,0,0,0,0,0,0,35
9945,5764,D,Coppola D.,5.5,0,0,0,0,0,0,0,0,0,35
9946,6039,D,Cabal,6,0,0,0,0,0,0,0,0,0,35
9947,6046,D,Hien,6,0,0,0,0,0,0,0,0,0,35
9948,236,C,Lazovic,6,0,0,0,0,0,0,0,0,0,35
9949,376,C,Verdi,5.5,0,0,0,0,0,0,0,0,0,35
9950,4890,C,Tameze,5.5,0,0,0,0,0,0,1,0,0,35
9951,6162,C,Abildgaard,5.5,0,0,0,0,0,0,1,0,0,35
9952,5395,A,Braaf,5.5,0,0,0,0,0,0,0,0,0,35
9953,5471,A,Djuric,5.5,0,0,0,0,0,0,0,0,0,35
9954,6145,A,Ngonge,5.5,0,0,0,0,0,0,0,0,0,35
9955,4,P,Sportiello,6,0,1,0,0,0,0,0,0,0,36
9956,554,D,Zappacosta,7,1,0,0,0,0,0,0,0,0,36
9957,695,D,Toloi,6.5,0,0,0,0,0,0,0,0,0,36
9958,787,D,Djimsiti,6.5,0,0,0,0,0,0,0,0,0,36
9959,4432,D,Okoli,6,0,0,0,0,0,0,0,0,0,36
9960,5375,D,Maehle,5.5,0,0,0,0,0,0,0,0,0,36
9961,5526,D,Scalvini,5,0,0,0,0,0,0,0,0,0,36
9962,22,C,De Roon,6.5,0,0,0,0,0,0,0,0,0,36
9963,2077,C,Pasalic,7,1,0,0,0,0,0,0,0,0,36
9964,5685,C,Koopmeiners,6,0,0,0,0,0,0,1,0,0,36
9965,5792,C,Ederson D.s.,6,0,0,0,0,0,0,0,0,0,36
9966,507,A,Muriel,6,0,0,0,0,0,0,0,0,1,36
9967,4730,A,Lookman,6.5,0,0,0,0,0,0,0,0,1,36
9968,6052,A,Hojlund,7,1,0,0,0,0,0,0,0,0,36
9969,133,P,Skorupski,6.5,0,1,0,0,0,0,0,0,0,36
9970,272,D,Medel,6,0,0,0,0,0,0,0,0,0,36
9971,487,D,De Silvestri,6,0,0,0,0,0,0,0,0,0,36
9972,2192,D,Bonifazi,6.5,0,0,0,0,0,0,0,0,0,36
9973,5520,D,Cambiaso,6.5,0,0,0,0,0,0,0,0,0,36
9974,6042,D,Lucumi',6.5,0,0,0,0,0,0,0,0,0,36
9975,6066,D,Posch,7,1,0,0,0,0,0,0,0,0,36
9976,2167,C,Orsolini,7,1,0,0,0,0,0,0,1,1,36
9977,4393,C,Schouten,6,0,0,0,0,0,0,0,0,0,36
9978,4869,C,Dominguez,6.5,0,0,0,0,0,0,0,0,0,36
9979,5784,C,Aebischer,6,0,0,0,0,0,0,0,0,0,36
9980,5858,C,Ferguson,7,1,0,0,0,0,0,0,0,0,36
9981,6054,C,Moro N.,6.5,0,0,0,0,0,0,0,0,1,36
9982,537,A,Sansone,7,1,0,0,0,0,0,0,0,0,36
9983,2719,A,Barrow,7,0,0,0,0,0,0,0,0,1,36
9984,4268,A,Arnautovic,7,1,0,0,0,0,0,0,0,0,36
9985,4431,P,Carnesecchi,4.5,0,5,0,0,0,0,0,0,0,36
9986,640,D,Chiriches,5.5,0,0,0,0,0,0,0,0,0,36
9987,2847,D,Sernicola,4.5,0,0,0,0,0,0,0,0,0,36
9988,5514,D,Vasquez,4,0,0,0,0,0,0,0,0,0,36
9989,5862,D,Valeri,4.5,0,0,0,0,0,0,0,0,0,36
9990,5891,D,Quagliata,5.5,0,0,0,0,0,0,0,0,0,36
9991,6027,D,Lochoshvili,5,0,0,0,0,0,0,0,0,0,36
9992,2789,C,Meite',4.5,0,0,0,0,0,0,0,0,0,36
9993,5705,C,Galdames,5.5,0,0,0,0,0,0,0,0,0,36
9994,5857,C,Pickel,5,0,0,0,0,0,0,0,0,0,36
9995,5863,C,Castagnetti,5,0,0,0,0,0,0,0,0,0,36
9996,212,A,Ciofani D.,6,1,0,0,0,0,0,0,0,0,36
9997,5515,A,Okereke,5,0,0,0,0,0,0,0,0,0,36
9998,5854,A,Tsadjout,5,0,0,0,0,0,0,0,0,0,36
9999,5864,A,Buonaiuto,5,0,0,0,0,0,0,1,0,0,36
10000,4964,P,Vicario,6,0,1,0,0,0,0,0,0,0,36
10001,393,D,Luperto,7.5,1,0,0,0,0,0,0,0,0,36
10002,5010,D,Ismajli,6.5,0,0,0,0,0,0,0,0,0,36
10003,5449,D,Parisi,7,0,0,0,0,0,0,1,0,0,36
10004,5480,D,Ebuehi,6.5,0,0,0,0,0,0,0,0,0,36
10005,27,C,Grassi,6.5,0,0,0,0,0,0,0,0,0,36
10006,2161,C,Haas,6.5,0,0,0,0,0,0,0,0,0,36
10007,2253,C,Bandinelli,6.5,0,0,0,0,0,0,1,0,0,36
10008,5286,C,Akpa Akpro,7.5,0,0,0,0,0,0,0,0,1,36
10009,6010,C,Fazzini,6.5,0,0,0,0,0,0,0,0,0,36
10010,2819,A,Caputo,8,1,0,0,0,1,0,0,0,0,36
10011,4359,A,Piccoli,6.5,1,0,0,0,0,0,0,0,0,36
10012,4436,A,Cambiaghi,7,0,0,0,0,0,0,0,0,0,36
10013,2294,P,Cerofolini,6,0,1,0,0,0,0,0,0,0,36
10014,2174,D,Venuti,6,0,0,0,0,0,0,0,0,0,36
10015,4375,D,Terzic,6,0,0,0,0,0,0,0,0,0,36
10016,4407,D,Igor,5.5,0,0,0,0,0,0,0,0,0,36
10017,5323,D,Martinez Quarta,6,0,0,0,0,0,0,0,0,0,36
10018,150,C,Saponara,6,0,0,0,0,0,0,0,0,0,36
10019,526,C,Duncan,6,0,0,0,0,0,0,0,0,0,36
10020,1933,C,Mandragora,6.5,0,0,0,0,0,0,1,0,0,36
10021,2172,C,Barak,5.5,0,0,0,0,0,0,0,0,0,36
10022,2839,C,Sottil,6,0,0,0,0,0,0,0,0,0,36
10023,4658,C,Ikone',5.5,0,0,0,0,0,0,0,0,0,36
10024,5516,C,Bianco,6,0,0,0,0,0,0,1,0,0,36
10025,2438,A,Jovic,7,1,0,0,0,0,0,0,0,0,36
10026,2762,A,Kouame',6,0,0,0,0,0,0,0,0,1,36
10027,4184,A,Brekalo,5.5,0,0,0,0,0,0,0,0,0,36
10028,5830,P,Onana,6,0,3,0,0,0,0,0,0,0,36
10029,253,D,D'ambrosio,6,0,0,0,0,0,0,0,0,0,36
10030,254,D,Dimarco,6,0,0,0,0,0,0,0,0,1,36
10031,322,D,De Vrij,5.5,0,0,0,0,0,0,0,0,0,36
10032,513,D,Acerbi,5,0,0,0,0,0,0,0,0,0,36
10033,2120,D,Bastoni,6,0,0,0,0,0,0,0,0,0,36
10034,2160,D,Gosens,5.5,0,0,0,0,0,0,0,0,0,36
10035,4887,D,Bellanova,5.5,0,0,0,0,0,0,0,0,0,36
10036,5513,D,Dumfries,5.5,0,0,0,0,0,0,0,0,0,36
10037,265,C,Brozovic,6,0,0,0,0,0,0,0,0,0,36
10038,801,C,Gagliardini,4,0,0,0,0,0,0,0,1,0,36
10039,1870,C,Barella,6.5,0,0,0,0,0,0,0,0,0,36
10040,5719,C,Asllani,5.5,0,0,0,0,0,0,0,0,0,36
10041,495,A,Correa,5,0,0,0,0,0,0,0,0,0,36
10042,2531,A,Lukaku,6.5,1,0,0,0,0,0,0,0,0,36
10043,453,P,Szczesny,6,0,4,0,0,0,0,0,0,0,36
10044,294,D,Rugani,5.5,0,0,0,0,0,0,0,0,0,36
10045,662,D,Alex Sandro,4,0,0,0,0,0,0,0,0,0,36
10046,2788,D,Bremer,5,0,0,0,0,0,0,0,0,0,36
10047,5831,D,Gatti,4.5,0,0,0,0,0,0,0,0,0,36
10048,6013,D,Barbieri,6,0,0,0,0,0,0,0,0,0,36
10049,468,C,Paredes,5.5,0,0,0,0,0,0,1,0,0,36
10050,827,C,Locatelli,5.5,0,0,0,0,0,0,0,0,0,36
10051,2002,C,Chiesa,6.5,1,0,0,0,0,0,0,0,0,36
10052,2379,C,Rabiot,5.5,0,0,0,0,0,0,1,0,1,36
10053,4711,C,Kostic,5.5,0,0,0,0,0,0,0,0,0,36
10054,5813,C,Miretti,5.5,0,0,0,0,0,0,0,0,0,36
10055,2012,A,Milik,4.5,0,0,0,0,0,0,0,0,0,36
10056,2097,A,Kean,5,0,0,0,0,0,0,0,0,0,36
10057,2382,A,Di Maria,5.5,0,0,0,0,0,0,0,0,0,36
10058,2841,A,Vlahovic,5,0,0,0,0,0,0,0,0,0,36
10059,2814,P,Provedel,6,0,0,0,0,0,0,0,0,0,36
10060,140,D,Hysaj,6,0,0,0,0,0,0,0,0,0,36
10061,460,D,Romagnoli,7,0,0,0,0,0,0,0,0,0,36
10062,2188,D,Marusic,6,0,0,0,0,0,0,0,0,0,36
10063,2263,D,Lazzari,6,0,0,0,0,0,0,0,0,0,36
10064,5498,D,Casale,6.5,0,0,0,0,0,0,0,0,0,36
10065,181,C,Vecino,6.5,0,0,0,0,0,0,0,0,0,36
10066,335,C,Felipe Anderson,5.5,0,0,0,0,0,0,1,0,0,36
10067,632,C,Zaccagni,6.5,0,0,0,0,0,0,0,0,0,36
10068,645,C,Milinkovic-Savic,6,0,0,0,0,0,0,0,0,0,36
10069,2085,C,Luis Alberto,7,0,0,0,0,0,0,0,0,0,36
10070,785,A,Immobile,7,0,0,0,0,1,0,0,0,0,36
10071,2489,A,Pedro,6,0,0,0,0,0,0,0,0,0,36
10072,2134,P,Falcone,6,0,0,0,0,0,0,0,0,0,36
10073,2583,D,Umtiti,6.5,0,0,0,0,0,0,1,0,0,36
10074,4502,D,Gallo,6,0,0,0,0,0,0,0,0,0,36
10075,5835,D,Baschirotto,6.5,0,0,0,0,0,0,0,0,0,36
10076,5867,D,Gendrey,6,0,0,0,0,0,0,0,0,0,36
10077,4486,C,Strefezza,6,0,0,0,0,0,0,0,0,0,36
10078,4921,C,Askildsen,6.5,0,0,0,0,0,0,0,0,0,36
10079,5869,C,Blin,6,0,0,0,0,0,0,1,0,0,36
10080,5999,C,Gonzalez J.,6,0,0,0,0,0,0,0,0,0,36
10081,6061,C,Oudin,6,0,0,0,0,0,0,0,0,0,36
10082,1857,A,Di Francesco F.,5.5,0,0,0,0,0,0,0,0,0,36
10083,4923,A,Colombo,5.5,0,0,0,0,0,0,0,0,0,36
10084,5836,A,Ceesay,6,0,0,0,0,0,0,0,0,0,36
10085,4312,P,Maignan,6,0,1,0,0,0,0,0,0,0,36
10086,357,D,Calabria,6.5,0,0,0,0,0,0,0,0,0,36
10087,4292,D,Hernandez T.,6,0,0,0,0,0,0,1,0,0,36
10088,4751,D,Tomori,6,0,0,0,0,0,0,0,0,0,36
10089,6055,D,Thiaw,6.5,0,0,0,0,0,0,0,0,0,36
10090,148,C,Krunic,6,0,0,0,0,0,0,0,0,0,36
10091,4449,C,Tonali,7,0,0,0,0,0,0,0,0,1,36
10092,4825,C,Diaz B.,8,1,0,0,0,0,0,0,0,2,36
10093,4892,C,Saelemaekers,6.5,0,0,0,0,0,0,0,0,0,36
10094,4970,C,Messias,5.5,0,0,0,0,0,0,0,0,0,36
10095,5995,C,De Ketelaere,6,0,0,0,0,0,0,0,0,0,36
10096,4200,A,Giroud,8.5,2,0,0,0,1,0,0,0,0,36
10097,4510,A,Rafael Leao,7.5,1,0,0,0,0,0,0,0,1,36
10098,5876,P,Di Gregorio,6.5,0,1,0,0,0,0,0,0,0,36
10099,226,D,Izzo,5,0,0,0,0,0,0,0,0,0,36
10100,2355,D,Marlon,6,0,0,0,0,0,0,1,0,0,36
10101,4904,D,Mari',6,0,0,0,0,0,0,1,0,0,36
10102,4958,D,Caldirola,6.5,0,0,0,0,0,0,1,0,0,36
10103,5838,D,Birindelli,6.5,0,0,0,0,0,0,0,0,1,36
10104,5877,D,Carlos Augusto,6.5,0,0,0,0,0,0,0,0,0,36
10105,1978,C,Sensi,5.5,0,0,0,0,0,0,0,0,0,36
10106,2741,C,Pessina,7,1,0,0,0,0,0,0,0,0,36
10107,4459,C,Rovella,6,0,0,0,0,0,0,0,0,0,36
10108,5879,C,Vignato S.,6.5,0,0,0,0,0,0,0,0,1,36
10109,5880,C,Ciurria,7,1,0,0,0,0,0,0,0,0,36
10110,383,A,Petagna,5.5,0,0,0,0,0,0,0,0,0,36
10111,1958,A,Caprari,5.5,0,0,0,0,0,0,1,0,0,36
10112,5882,A,Mota,6.5,0,0,0,0,0,0,1,0,0,36
10113,572,P,Meret,6,0,1,0,0,0,0,0,0,0,36
10114,256,D,Juan Jesus,5.5,0,0,0,0,0,0,0,0,0,36
10115,2816,D,Di Lorenzo,7.5,1,0,0,0,0,0,0,0,0,36
10116,4409,D,Rrahmani,6.5,0,0,0,0,0,0,0,0,0,36
10117,5840,D,Olivera,5.5,0,0,0,0,0,0,0,0,0,36
10118,5892,D,Kim,6,0,0,0,0,0,0,0,0,0,36
10119,152,C,Zielinski,7,0,0,0,0,0,0,0,0,1,36
10120,4220,C,Zambo Anguissa,7.5,1,0,0,0,0,0,0,0,1,36
10121,4287,C,Lobotka,7,0,0,0,0,0,0,0,0,0,36
10122,4364,C,Gaetano,6.5,1,0,0,0,0,0,0,0,0,36
10123,4479,C,Elmas,6,0,0,0,0,0,0,1,0,0,36
10124,5839,C,Kvaratskhelia,6.5,0,0,0,0,0,0,0,0,0,36
10125,2061,A,Simeone,6.5,0,0,0,0,0,0,0,0,1,36
10126,4371,A,Raspadori,5,0,0,0,0,0,0,0,0,0,36
10127,4661,A,Osimhen,5.5,0,0,0,0,0,0,0,0,0,36
10128,4270,P,Rui Patricio,6,0,2,0,0,0,0,0,0,0,36
10129,4245,D,Smalling,6,0,0,0,0,0,0,0,0,0,36
10130,4331,D,Ibanez,5.5,0,0,0,0,0,0,0,0,0,36
10131,5239,D,Llorente D.,6,0,0,0,0,0,0,0,0,0,36
10132,530,C,Pellegrini Lo.,6.5,0,0,0,0,0,0,0,0,0,36
10133,779,C,Cristante,6,0,0,0,0,0,0,0,0,0,36
10134,795,C,El Shaarawy,7,1,0,0,0,0,0,0,0,0,36
10135,2528,C,Matic,6.5,1,0,0,0,0,0,0,0,0,36
10136,2638,C,Wijnaldum,5.5,0,0,0,0,0,0,0,0,0,36
10137,5422,C,Zalewski,6,0,0,0,0,0,0,1,0,0,36
10138,5423,C,Bove,5.5,0,0,0,0,0,0,0,0,0,36
10139,6058,C,Camara Ma.,5.5,0,0,0,0,0,0,0,0,0,36
10140,6117,C,Tahirovic,5.5,0,0,0,0,0,0,0,0,0,36
10141,441,A,Belotti,5,0,0,0,0,0,0,0,0,0,36
10142,2544,A,Abraham,6,0,0,0,0,0,0,0,0,0,36
10143,6119,A,Solbakken,5.5,0,0,0,0,0,0,0,0,0,36
10144,6120,P,Ochoa,5.5,0,2,0,0,0,0,1,0,0,36
10145,660,D,Gyomber,6.5,0,0,0,0,0,0,1,0,0,36
10146,2870,D,Troost-Ekong,6,0,0,0,0,0,0,0,0,0,36
10147,4897,D,Pirola,6,0,0,0,0,0,0,0,0,0,36
10148,4934,D,Lovato,6,0,0,0,0,0,0,0,0,0,36
10149,5481,D,Mazzocchi,6,0,0,0,0,0,0,0,0,0,36
10150,5532,D,Bradaric,5.5,0,0,0,0,0,0,0,0,0,36
10151,5554,D,Daniliuc,5.5,0,0,0,0,0,0,1,0,0,36
10152,332,C,Candreva,7,1,0,0,0,0,0,0,0,0,36
10153,2117,C,Kastanos,6,0,0,0,0,0,0,0,0,0,36
10154,5504,C,Coulibaly L.,7,0,0,0,0,0,0,0,0,1,36
10155,5798,C,Bohinen,6.5,0,0,0,0,0,0,0,0,0,36
10156,6025,C,Vilhena,6,0,0,0,0,0,0,0,0,0,36
10157,2756,A,Piatek,6,0,0,0,0,0,0,0,0,0,36
10158,5672,A,Dia,6.5,1,0,0,0,0,0,1,0,0,36
10159,5842,A,Botheim,5.5,0,0,0,0,0,0,0,0,0,36
10160,4977,P,Ravaglia,5.5,0,5,0,0,0,0,0,0,0,36
10161,52,D,Oikonomou,6,0,0,0,0,0,0,1,0,0,36
10162,2280,D,Nuytinck,4,0,0,0,0,0,0,0,0,0,36
10163,2758,D,Gunter,4,0,0,0,0,0,0,1,0,0,36
10164,4421,D,Augello,5.5,0,0,0,0,0,0,0,0,0,36
10165,5316,D,Amione,6,0,0,0,0,0,0,0,0,0,36
10166,5527,D,Zanoli,5.5,0,0,0,0,0,0,1,0,1,36
10167,238,C,Rincon,5.5,0,0,0,0,0,0,0,0,0,36
10168,1995,C,Djuricic,5,0,0,0,0,0,0,0,0,0,36
10169,2334,C,Leris,5.5,0,0,0,0,0,0,0,0,0,36
10170,4260,C,Winks,5,0,0,0,0,0,0,0,0,0,36
10171,407,A,Gabbiadini,5,0,0,0,0,0,0,0,0,0,36
10172,568,A,Quagliarella,7,1,0,0,0,0,0,0,0,0,36
10173,5292,A,Lammers,6,0,0,0,0,0,0,0,0,0,36
10174,509,P,Consigli,6.5,0,2,0,0,0,0,0,0,0,36
10175,1895,D,Ferrari G.,6,0,0,0,0,0,0,0,0,0,36
10176,2318,D,Rogerio,5.5,0,0,0,0,0,0,0,0,0,36
10177,4426,D,Toljan,5.5,0,0,0,0,0,0,0,0,0,36
10178,4433,D,Zortea,6,0,0,0,0,0,0,0,0,0,36
10179,4982,D,Erlic,4.5,0,0,0,0,0,0,0,0,0,36
10180,5747,D,Ruan,5,0,0,0,0,0,0,0,1,0,36
10181,2848,C,Frattesi,6,0,0,0,0,0,0,0,0,0,36
10182,4681,C,Lopez M.,6.5,0,0,0,0,0,0,0,0,0,36
10183,5451,C,Bajrami,6,0,0,0,0,0,0,0,0,0,36
10184,5511,C,Matheus Henrique,6,0,0,0,0,0,0,0,0,0,36
10185,5776,C,Ceide,6,0,0,0,0,0,0,0,0,0,36
10186,5844,C,Thorstvedt,6,0,0,0,0,0,0,0,0,0,36
10187,531,A,Berardi,7,0,0,0,0,1,0,0,0,0,36
10188,643,A,Defrel,5.5,0,0,0,0,0,0,0,0,0,36
10189,2038,A,Pinamonti,5.5,0,0,0,0,0,0,0,0,0,36
10190,1917,P,Dragowski,6,0,0,0,0,0,0,0,0,0,36
10191,2739,D,Reca,6,0,0,0,0,0,0,0,0,0,36
10192,4329,D,Nikolaou,6.5,0,0,0,0,0,0,0,0,0,36
10193,4719,D,Ampadu,6.5,0,0,0,0,0,0,0,0,0,36
10194,6153,D,Wisniewski,6,0,0,0,0,0,0,1,0,0,36
10195,2391,C,Ekdal,6.5,0,0,0,0,0,0,0,0,0,36
10196,2825,C,Bourabia,6,0,0,0,0,0,0,0,0,0,36
10197,4376,C,Zurkowski,6,0,0,0,0,0,0,0,0,0,36
10198,4408,C,Esposito Sa.,5.5,0,0,0,0,0,0,1,0,0,36
10199,4515,C,Agudelo,6,0,0,0,0,0,0,0,0,0,36
10200,4992,C,Gyasi,5.5,0,0,0,0,0,0,0,0,0,36
10201,5311,A,Shomurodov,5.5,0,0,0,0,0,0,0,0,0,36
10202,5336,A,Nzola,6,0,0,0,0,0,0,1,0,0,36
10203,2170,P,Milinkovic-Savic V.,6,0,1,0,0,0,0,0,0,0,36
10204,2169,D,Rodriguez R.,6,0,0,0,0,0,0,0,0,0,36
10205,2724,D,Buongiorno,6.5,0,0,0,0,0,0,0,0,1,36
10206,2865,D,Aina,6,0,0,0,0,0,0,0,0,0,36
10207,2869,D,Djidji,6,0,0,0,0,0,0,0,0,0,36
10208,4385,D,Lazaro,6,0,0,0,0,0,0,0,0,0,36
10209,4899,D,Singo,5.5,0,0,0,0,0,0,1,0,0,36
10210,6041,D,Schuurs,5.5,0,0,0,0,0,0,0,0,0,36
10211,5001,C,Miranchuk,6,0,0,0,0,0,0,0,0,0,36
10212,5007,C,Ilic,6,0,0,0,0,0,0,0,0,0,36
10213,5453,C,Ricci S.,6,0,0,0,0,0,0,0,0,0,36
10214,5687,C,Vlasic,5.5,0,0,0,0,0,0,0,0,0,36
10215,479,A,Sanabria,7,1,0,0,0,0,0,0,0,0,36
10216,2325,A,Karamoh,5,0,0,0,0,0,0,0,0,0,36
10217,2211,P,Silvestri,6.5,0,1,0,0,0,0,0,0,0,36
10218,49,D,Masina,5,0,0,0,0,0,0,0,0,0,36
10219,4323,D,Zeegelaar,5.5,0,0,0,0,0,0,0,0,0,36
10220,5355,D,Udogie,6,0,0,0,0,0,0,1,0,0,36
10221,5677,D,Perez N.,5.5,0,0,0,0,0,0,0,0,0,36
10222,5847,D,Bijol,5.5,0,0,0,0,0,0,1,0,0,36
10223,302,C,Pereyra,6.5,0,0,0,0,0,0,1,0,0,36
10224,2392,C,Walace,5.5,0,0,0,0,0,0,0,0,0,36
10225,5119,C,Samardzic,5.5,0,0,0,0,0,0,0,0,0,36
10226,5287,C,Arslan,6,0,0,0,0,0,0,0,0,0,36
10227,5850,C,Lovric,5.5,0,0,0,0,0,0,0,0,0,36
10228,1943,A,Nestorovski,5.5,0,0,0,0,0,0,0,0,0,36
10229,5694,A,Beto,6,0,0,0,0,0,0,0,0,0,36
10230,4957,P,Montipo',4,0,3,0,0,0,0,0,0,0,36
10231,581,D,Faraoni,6,0,0,0,0,0,0,1,0,0,36
10232,1891,D,Ceccherini,6,0,0,0,0,0,0,0,0,0,36
10233,2141,D,Depaoli,5.5,0,0,0,0,0,0,1,0,0,36
10234,6039,D,Cabal,6,0,0,0,0,0,0,0,0,0,36
10235,6046,D,Hien,5.5,0,0,0,0,0,0,1,0,0,36
10236,236,C,Lazovic,7,1,0,0,0,0,0,0,0,0,36
10237,376,C,Verdi,5.5,0,0,0,0,0,0,0,0,0,36
10238,4890,C,Tameze,5.5,0,0,0,0,0,0,0,0,0,36
10239,5812,C,Terracciano F.,6.5,0,0,0,0,0,0,0,0,1,36
10240,6024,C,Sulemana I.,5.5,0,0,0,0,0,0,0,0,0,36
10241,5394,A,Gaich,5.5,0,0,0,0,0,0,0,0,0,36
10242,5471,A,Djuric,6,0,0,0,0,0,0,0,0,0,36
10243,6145,A,Ngonge,5,0,0,0,0,0,0,0,0,0,36
10244,4,P,Sportiello,6.5,0,3,0,0,0,0,0,0,0,37
10245,554,D,Zappacosta,5.5,0,0,0,0,0,0,0,0,0,37
10246,695,D,Toloi,5,0,0,0,0,0,0,1,0,0,37
